ФИО автора,название,год издания,количество страниц
Толстой Лев Николаевич,Анна Каренина,1318,626
Шолохов Михаил Александрович,Анна Каренина,1570,1289
Тургенев Иван Сергеевич,Преступление и наказание,1464,192
Чехов Антон Павлович,Идиот,1489,1561
Некрасов Николай Алексеевич,Тихий Дон,1122,800
Бунин Иван Алексеевич,В окопах Сталинграда,1307,1745
Чехов Антон Павлович,Крестьянские дети,1585,1052
Некрасов Николай Алексеевич,Анна Каренина,1372,371
Достоевский Фёдор Михайлович,Отцы и дети,1852,290
Толстой Лев Николаевич,Маленькая печальная повесть,1797,1755
Некрасов Виктор Платонович,Пётр Первый,1412,294
Пушкин Александр Сергеевич,Первая любовь,2014,1947
Некрасов Виктор Платонович,Анна Каренина,1813,142
Шолохов Михаил Александрович,Хамелеон,1480,464
Тургенев Иван Сергеевич,Война и мир,1320,1926
Гоголь Николай Васильевич,Вий,1433,1226
Бунин Иван Алексеевич,Ревизор,1692,324
Пушкин Александр Сергеевич,Евгений Онегин,1289,1295
Чехов Антон Павлович,Маленькая печальная повесть,1132,1576
Тургенев Иван Сергеевич,Собачье сердце,1526,221
Шолохов Михаил Александрович,Первая любовь,1935,866
Толстой Лев Николаевич,Вий,1324,1984
Толстой Лев Николаевич,Листопад,1440,248
Некрасов Виктор Платонович,Пётр Первый,1377,676
Гоголь Николай Васильевич,Листопад,1105,113
Тургенев Иван Сергеевич,Тихий Дон,1336,284
Шолохов Михаил Александрович,Ионыч,1135,149
Тургенев Иван Сергеевич,Пётр Первый,1472,426
Достоевский Фёдор Михайлович,Железная дорога,2006,140
