author,title,year,pages
Горький Максим,Митина любовь,1856,664
Толстой Лев Николаевич,Железная дорога,1812,196
Стругацкий Борис Натанович,Отцы и дети,1856,306
Цветаева Марина Ивановна,Антоновские яблоки,1817,598
Грин Александр Степанович,Митина любовь,1947,991
Толстой Лев Николаевич,Русские женщины,1836,1322
Лермонтов Михаил Юрьевич,Ионыч,1933,266
Толстой Лев Николаевич,Воскресение,1897,1208
Чехов Антон Павлович,Евгений Онегин,1834,818
Толстой Алексей Николаевич,Русские женщины,1815,741
Есенин Сергей Александрович,Анна Каренина,1829,502
