author,title,year,pages
Набоков Владимир Владимирович,Рядовой Лютиков,1820,517
Пастернак Борис Леонидович,Идиот,2022,1476
Достоевский Фёдор Михайлович,Вий,1844,537
Добролюбов Николай Александрович,Война и мир,1847,1131
Есенин Сергей Александрович,Медный всадник,1927,1245
Некрасов Николай Алексеевич,Железная дорога,1912,823
Достоевский Фёдор Михайлович,Митина любовь,1985,201
Толстой Лев Николаевич,Отцы и дети,1839,1332
Толстой Лев Николаевич,Ася,2003,500
Достоевский Фёдор Михайлович,Антоновские яблоки,1929,1448
Лесков Николай Семёнович,Морфий,1811,63
Бунин Иван Алексеевич,Ионыч,1830,1013
Лесков Николай Семёнович,Ионыч,1954,254
Блок Александр Александрович,Кому на Руси жить хорошо,1849,986
